country_year_id,country,year,aid_per_capita,aid_total,Income_group,Region,democracy_score,conflict_present,population,multi_sector_aid,program_support_aid,humanitarian_aid,environment_aid,education_social_aid,health_aid,econdev_aid,democracy_rights_aid,peace_security_aid
Dominican Republic-2021,Dominican Republic,2021,7.064907863774585,78586326,Upper middle income,Latin America & Caribbean,6.67,No,11123475,54961,14912665,2033730,330039,6903207,22606084,20324253,7839673,3581714
Dominican Republic-2022,Dominican Republic,2022,7.371394458402671,82786163,Upper middle income,Latin America & Caribbean,6.67,No,11230733,45235,18930307,1816829,52382,7266799,26579879,20019070,5509292,2566370
Dominican Republic-2023,Dominican Republic,2023,7.388454951852243,83720541,Upper middle income,Latin America & Caribbean,6.67,No,11331265,0,20786007,1471152,78351,5662246,22642945,18234979,9930336,4914525
Dominican Republic-2024,Dominican Republic,2024,6.211304130882917,70980032,Upper middle income,Latin America & Caribbean,,No,11427557,0,19708222,2128534,221452,5235085,15281752,7179214,16540171,4685602
Ecuador-2000,Ecuador,2000,0.0,0,Upper middle income,Latin America & Caribbean,6.67,No,12689205,0,0,0,0,0,0,0,0,0
Ecuador-2001,Ecuador,2001,4.9257224605251135,63594722,Upper middle income,Latin America & Caribbean,6.67,No,12910740,0,2401812,65607,3124114,801477,9895493,5214454,5862716,36229049
Ecuador-2002,Ecuador,2002,10.855905161574345,142630006,Upper middle income,Latin America & Caribbean,6.67,No,13138472,0,2308148,22624,10884973,16241383,3661893,15337179,3599675,90574131
Ecuador-2003,Ecuador,2003,10.244328408602705,136990284,Upper middle income,Latin America & Caribbean,6.67,No,13372305,0,2991456,79276,9948306,12799677,152595,8946950,11801814,90270210
Ecuador-2004,Ecuador,2004,6.801630736100382,92561359,Upper middle income,Latin America & Caribbean,6.67,No,13608701,0,2430015,0,6844511,11148314,235937,27448627,15328007,29125948
Ecuador-2005,Ecuador,2005,6.828801584150178,94552693,Upper middle income,Latin America & Caribbean,6.67,No,13846162,0,2479551,87268,9533095,16298901,482953,17531451,12395186,35744288
Ecuador-2006,Ecuador,2006,6.177082763180323,87011197,Upper middle income,Latin America & Caribbean,6.67,No,14086131,0,2444956,202650,9687764,8782053,433502,14437800,12542089,38480383
Ecuador-2007,Ecuador,2007,4.416453244112389,63282356,Upper middle income,Latin America & Caribbean,6.67,No,14328773,4955,2743258,145760,5398183,7695768,227519,4162391,9050665,33853857
Ecuador-2008,Ecuador,2008,4.34706071312082,63359288,Upper middle income,Latin America & Caribbean,6.67,No,14575202,0,4306639,1741415,3891475,3580650,1910364,5864061,6120717,35943967
Ecuador-2009,Ecuador,2009,5.359940817299177,79466236,Upper middle income,Latin America & Caribbean,6.67,No,14825954,0,5079661,2406218,7611511,1502705,8826305,9561661,5781318,38696857
Ecuador-2010,Ecuador,2010,4.961411370330168,74801686,Upper middle income,Latin America & Caribbean,6.67,No,15076695,0,7912319,2017178,8167408,1230881,63563,7180264,4055083,44174990
Ecuador-2011,Ecuador,2011,4.6568992262021975,71372690,Upper middle income,Latin America & Caribbean,6.67,No,15326226,0,6732774,3656943,7868291,1557685,2920599,5361558,10945321,32329519
Ecuador-2012,Ecuador,2012,4.220863932211479,65728112,Upper middle income,Latin America & Caribbean,6.67,No,15572194,79035,10679700,3708100,6439878,1920440,1350293,5632962,11391535,24526169
Ecuador-2013,Ecuador,2013,3.224250111990623,50966131,Upper middle income,Latin America & Caribbean,6.67,No,15807127,0,6341653,5389455,7737357,2393184,935952,3230979,13024595,11912956
Ecuador-2014,Ecuador,2014,3.082732444102085,49431997,Upper middle income,Latin America & Caribbean,6.67,No,16035124,0,6463199,14496162,9028458,2398337,978085,1057325,13146674,1863757
Ecuador-2015,Ecuador,2015,2.583147411277048,42018057,Upper middle income,Latin America & Caribbean,5.83,No,16266225,0,5239507,10029302,735112,2591692,1133474,367719,3619572,18301679
Ecuador-2016,Ecuador,2016,1.4704057609212355,24269250,Upper middle income,Latin America & Caribbean,6.67,No,16505138,77525,465138,13286953,998155,3332306,1064318,736382,4019509,288964
Ecuador-2017,Ecuador,2017,1.4463089304651284,24239442,Upper middle income,Latin America & Caribbean,6.67,No,16759519,105335,651208,13346915,551488,3716347,744287,480332,4423716,219814
Ecuador-2018,Ecuador,2018,1.291646944733895,22021994,Upper middle income,Latin America & Caribbean,6.67,No,17049546,304766,280804,10539367,1299501,3776555,1086358,342216,3831303,561124
Ecuador-2019,Ecuador,2019,1.709475265341374,29642337,Upper middle income,Latin America & Caribbean,6.67,No,17340021,187040,531684,18161591,1848,3747215,1120610,1041596,4576305,274448
Ecuador-2020,Ecuador,2020,3.613466074214707,63402107,Upper middle income,Latin America & Caribbean,7.5,No,17546064,35360,678385,47132885,423615,3345593,1427833,1659809,5462399,3236228
Ecuador-2021,Ecuador,2021,5.4745018988880165,96802628,Upper middle income,Latin America & Caribbean,7.5,No,17682454,134517,6778933,50689911,473298,2838454,9905765,2333008,3906283,19742459
Ecuador-2022,Ecuador,2022,14.808523579327236,263945599,Upper middle income,Latin America & Caribbean,6.67,No,17823897,22078,6657035,67790861,105978,2469309,4745199,2425323,4287931,175441885
Ecuador-2023,Ecuador,2023,13.645160536800637,245341119,Upper middle income,Latin America & Caribbean,6.67,No,17980083,0,10178097,52317894,245512,3271190,4819029,6381181,3996830,164131386
Ecuador-2024,Ecuador,2024,4.541344404671572,82359447,Upper middle income,Latin America & Caribbean,,No,18135477,0,11339634,31244090,264098,4308180,1874981,8113917,9441777,15772770
Egypt-2000,Egypt,2000,0.0,0,Lower middle income,Middle East & North Africa,1.67,No,73083284,0,0,0,0,0,0,0,0,0
Egypt-2001,Egypt,2001,46.7931271365712,3493201884,Lower middle income,Middle East & North Africa,1.67,No,74652029,202652,4901187,0,40574281,126315563,120033389,1030883338,36998854,2133292620
Egypt-2002,Egypt,2002,49.47278545401163,3771762468,Lower middle income,Middle East & North Africa,1.67,No,76239137,0,4704884,0,56397201,106914823,148448486,1329182836,23150647,2102963591
Egypt-2003,Egypt,2003,40.0156269692423,3115358535,Lower middle income,Middle East & North Africa,2.5,No,77853548,0,4886155,11416,31010801,90458610,105613562,778163083,39950456,2065264452
Egypt-2004,Egypt,2004,41.527415772548196,3300492820,Lower middle income,Middle East & North Africa,2.5,No,79477443,0,5048990,16452,121882193,56646270,74692719,973522840,28286281,2040397075
Egypt-2005,Egypt,2005,35.29289364029197,2862289073,Lower middle income,Middle East & North Africa,2.5,No,81101003,0,4973798,0,12893638,53291623,61748570,765086766,19501358,1944793320
Egypt-2006,Egypt,2006,29.598005840431032,2447767011,Lower middle income,Middle East & North Africa,2.5,No,82700403,0,4135999,29095,4605376,104174153,50796188,363851010,26290919,1893884271
Egypt-2007,Egypt,2007,33.468791334685434,2820623389,Lower middle income,Middle East & North Africa,2.5,No,84276225,80440,8481798,0,7084869,108384251,50024406,748124890,48540247,1849902488
Egypt-2008,Egypt,2008,28.197667567784976,2421186776,Lower middle income,Middle East & North Africa,2.5,No,85864789,434716,13348851,0,10692565,140973640,74911242,312757587,70579838,1797488337
Egypt-2009,Egypt,2009,31.504364301307056,2756683386,Lower middle income,Middle East & North Africa,2.5,No,87501635,858515,14726444,27419,3059439,205156541,59126986,613949517,62087949,1797690576
Egypt-2010,Egypt,2010,24.296247002894926,2167129797,Lower middle income,Middle East & North Africa,2.5,No,89196072,1908,16911525,324980,3129680,55609828,49342168,213245701,51655261,1776908746
Egypt-2011,Egypt,2011,21.25629336917975,1936300786,Lower middle income,Middle East & North Africa,3.33,No,91093059,0,17018726,1671399,4792094,44338946,38223952,47945366,46593436,1735716867
Egypt-2012,Egypt,2012,20.894085165529727,1946513889,Lower middle income,Middle East & North Africa,2.5,No,93161001,449711,19020667,16324476,3668881,46853793,28611006,55033869,64354499,1712196987
Egypt-2013,Egypt,2013,21.30929432578685,2031490740,Lower middle income,Middle East & North Africa,2.5,No,95333553,1166892,20359983,493587,1362102,52414487,27455587,299772833,25837699,1602627570
Egypt-2014,Egypt,2014,8.818230629943892,860030164,Lower middle income,Middle East & North Africa,2.5,Yes,97528654,0,20131916,1287604,1636307,26236467,19542763,39859062,22979078,728356967
Egypt-2015,Egypt,2015,17.662182420490698,1759106423,Lower middle income,Middle East & North Africa,2.5,Yes,99597342,584490,19267780,4250916,2766718,27486787,25956537,27166040,18902047,1632725108
Egypt-2016,Egypt,2016,16.232849768323625,1649981343,Lower middle income,Middle East & North Africa,1.67,Yes,101644589,1146250,23933164,2791002,2003657,34147727,24826510,112528116,19396876,1429208041
Egypt-2017,Egypt,2017,3.533813932770848,366442571,Lower middle income,Middle East & North Africa,1.67,Yes,103696057,334161,21087784,2187448,1581688,37408122,15593361,29734468,14458411,244057128
Egypt-2018,Egypt,2018,13.203558771304804,1395379726,Lower middle income,Middle East & North Africa,1.67,Yes,105682093,206212,18783957,13373107,1809912,44819602,17349265,70369801,15527777,1213140093
Egypt-2019,Egypt,2019,16.712016796382677,1797430183,Lower middle income,Middle East & North Africa,1.67,Yes,107553158,622594,21361177,17483970,1433595,52173886,43679697,97395907,14271377,1549007980
Egypt-2020,Egypt,2020,15.677060611275166,1713739809,Lower middle income,Middle East & North Africa,1.67,Yes,109315123,1172805,24136599,28734995,176595,43473159,10982816,52094042,10397278,1542571520
Egypt-2021,Egypt,2021,15.461875242706617,1715603415,Lower middle income,Middle East & North Africa,1.67,Yes,110957008,0,38123985,31245091,559441,43813510,19360022,110615120,17273872,1454612374
Egypt-2022,Egypt,2022,12.763305740972761,1437381144,Lower middle income,Middle East & North Africa,1.67,Yes,112618249,0,39613027,27324483,356120,56668877,34170678,37009730,18614322,1223623907
Egypt-2023,Egypt,2023,12.856814479382166,1472565159,Lower middle income,Middle East & North Africa,1.67,No,114535771,0,32582376,22220162,0,57858941,49457082,44097378,21571222,1244777998
Egypt-2024,Egypt,2024,2.0419769792850087,237968438,Lower middle income,Middle East & North Africa,,No,116538257,0,32412146,24464982,24233725,70273015,22790464,41240336,19330529,3223241
El Salvador-2000,El Salvador,2000,0.0,0,Upper middle income,Latin America & Caribbean,7.5,No,5943366,0,0,0,0,0,0,0,0,0
El Salvador-2001,El Salvador,2001,17.423353820169368,103983621,Upper middle income,Latin America & Caribbean,7.5,No,5968060,0,10672324,11893678,0,260562,27758439,26960300,11235290,15203028
El Salvador-2002,El Salvador,2002,20.243272425387907,121188982,Upper middle income,Latin America & Caribbean,7.5,No,5986630,0,12218638,38818798,0,-815440,27248278,25260368,10281998,8176342
El Salvador-2003,El Salvador,2003,24.45577933377099,146700389,Upper middle income,Latin America & Caribbean,7.5,No,5998598,51601,11656835,69986954,72958,13179697,17504714,16249010,9551360,8447260
El Salvador-2004,El Salvador,2004,35.19466528640786,211332386,Upper middle income,Latin America & Caribbean,7.5,No,6004671,0,11713316,113486098,666865,4820021,16168829,35268676,8567613,20640968
El Salvador-2005,El Salvador,2005,19.75090586633058,118615586,Upper middle income,Latin America & Caribbean,7.5,No,6005577,0,10647195,23845216,8222,1078590,21840529,30515118,14596637,16084079
El Salvador-2006,El Salvador,2006,12.036858087682445,72249062,Upper middle income,Latin America & Caribbean,7.5,No,6002319,0,10159891,1936288,97178,305881,6021492,8606181,18194120,26928031
El Salvador-2007,El Salvador,2007,13.183854801737954,79232647,Upper middle income,Latin America & Caribbean,7.5,No,6009824,71850,12703821,334540,82556,529285,13156998,13636419,23826800,14890378
El Salvador-2008,El Salvador,2008,16.493697937536986,99445387,Upper middle income,Latin America & Caribbean,7.5,No,6029296,6854145,16371643,165637,176692,3434611,18364338,8876613,33036916,12164792
El Salvador-2009,El Salvador,2009,22.68806713446916,137223760,Upper middle income,Latin America & Caribbean,7.5,No,6048279,16962884,20015851,428860,860203,9760261,8299234,41624123,22091686,17180658
El Salvador-2010,El Salvador,2010,38.352464112794316,232732302,Upper middle income,Latin America & Caribbean,7.5,No,6068249,23389588,24517040,1764317,6272243,17320981,8867242,129970181,11741251,8889459
El Salvador-2011,El Salvador,2011,41.10772107051298,250351242,Upper middle income,Latin America & Caribbean,7.5,No,6090127,22613717,24627864,362525,3415939,18952861,8046360,146440790,11484275,14406911
El Salvador-2012,El Salvador,2012,45.14382100024943,276008193,Upper middle income,Latin America & Caribbean,7.5,No,6113975,20156510,28252717,2790600,1788284,24162623,7598763,162288511,15719222,13250963
El Salvador-2013,El Salvador,2013,18.487612722861765,113492478,Upper middle income,Latin America & Caribbean,7.5,No,6138839,-1020292,18726987,4890628,1304536,16628445,4362890,43590513,12482672,12526099
El Salvador-2014,El Salvador,2014,13.813452475314197,85131686,Upper middle income,Latin America & Caribbean,7.5,No,6162955,0,18473844,7374746,1605117,14475015,475799,21632755,14451757,6642653
El Salvador-2015,El Salvador,2015,15.237912044550846,94226311,Upper middle income,Latin America & Caribbean,7.5,No,6183676,0,16694350,8502644,2250878,17265058,234741,20647782,17855921,10774937
El Salvador-2016,El Salvador,2016,18.307822427400083,113523127,Upper middle income,Latin America & Caribbean,7.5,No,6200799,0,23094457,7973645,3583880,17940988,2845,19294335,28047656,13585321
El Salvador-2017,El Salvador,2017,18.497903688610005,114937335,Upper middle income,Latin America & Caribbean,7.5,No,6213533,0,27458220,305009,913908,19932912,85311,23287771,31467630,11486574
El Salvador-2018,El Salvador,2018,23.940792696622257,148907110,Upper middle income,Latin America & Caribbean,6.67,No,6219807,288083,30469468,323093,98361,29306480,290413,30449988,49317543,8363681
El Salvador-2019,El Salvador,2019,36.71670681516226,228462989,Upper middle income,Latin America & Caribbean,6.67,No,6222317,1736022,30762457,678120,424069,59635807,364997,68958905,51307509,14595103
El Salvador-2020,El Salvador,2020,36.614759106050954,228281050,Upper middle income,Latin America & Caribbean,5.83,No,6234673,1555140,26671386,9344643,199067,62805987,6304834,81303435,36860119,3236439
El Salvador-2021,El Salvador,2021,20.487030316438506,128162375,Upper middle income,Latin America & Caribbean,5.83,No,6255781,76625,32285232,7293983,821665,9511623,11844035,34890030,28183921,3255261
El Salvador-2022,El Salvador,2022,20.863779053261467,131031188,Upper middle income,Latin America & Caribbean,5.0,No,6280319,19853,37783138,17540645,9140,4758774,6397592,21874358,35875741,6771947
El Salvador-2023,El Salvador,2023,25.672734223148638,161985300,Upper middle income,Latin America & Caribbean,4.17,No,6309624,0,42421277,21168451,60405,9928169,7184258,24018021,50554929,6649790
El Salvador-2024,El Salvador,2024,26.802406300975687,169878824,Upper middle income,Latin America & Caribbean,,No,6338193,0,39894391,10908459,82946,19730091,11208828,16671228,57399923,13982958
Equatorial Guinea-2000,Equatorial Guinea,2000,0.0,0,Upper middle income,Sub-Saharan Africa,1.67,No,703279,0,0,0,0,0,0,0,0,0
Equatorial Guinea-2001,Equatorial Guinea,2001,0.0,0,Upper middle income,Sub-Saharan Africa,0.83,No,749835,0,0,0,0,0,0,0,0,0
Equatorial Guinea-2002,Equatorial Guinea,2002,0.12151030694636428,96960,Upper middle income,Sub-Saharan Africa,0.83,No,797957,0,0,0,0,0,0,0,96960,0
Equatorial Guinea-2003,Equatorial Guinea,2003,0.42075715151758186,356744,Upper middle income,Sub-Saharan Africa,0.83,No,847862,0,0,0,0,0,0,0,356744,0
Equatorial Guinea-2004,Equatorial Guinea,2004,0.0561585748003147,50538,Upper middle income,Sub-Saharan Africa,0.83,No,899916,0,0,0,0,0,0,0,50538,0
Equatorial Guinea-2005,Equatorial Guinea,2005,0.30996118716400295,293647,Upper middle income,Sub-Saharan Africa,0.83,No,947367,0,0,0,0,0,281631,0,0,12016
Equatorial Guinea-2006,Equatorial Guinea,2006,0.0918096053589514,90923,Upper middle income,Sub-Saharan Africa,0.83,No,990343,0,0,0,0,0,90923,0,0,0
Equatorial Guinea-2007,Equatorial Guinea,2007,0.034163606951056136,35395,Upper middle income,Sub-Saharan Africa,0.0,No,1036044,0,0,0,35395,0,0,0,0,0
Equatorial Guinea-2008,Equatorial Guinea,2008,0.01744442292974837,18919,Upper middle income,Sub-Saharan Africa,0.0,No,1084530,0,0,0,18919,0,0,0,0,0
Equatorial Guinea-2009,Equatorial Guinea,2009,0.20019495048310562,227356,Upper middle income,Sub-Saharan Africa,0.0,No,1135673,0,0,259,227097,0,0,0,0,0
Equatorial Guinea-2010,Equatorial Guinea,2010,0.14325300546218311,170340,Upper middle income,Sub-Saharan Africa,0.0,No,1189085,0,0,0,131091,0,0,0,39249,0
Equatorial Guinea-2011,Equatorial Guinea,2011,0.05282424798785668,65599,Upper middle income,Sub-Saharan Africa,0.0,No,1241835,0,0,0,24019,0,0,0,41580,0
Equatorial Guinea-2012,Equatorial Guinea,2012,0.38065749607841776,492374,Upper middle income,Sub-Saharan Africa,0.0,No,1293483,355105,0,0,0,58852,10820,0,67597,0
Equatorial Guinea-2013,Equatorial Guinea,2013,0.1831672136310761,246583,Upper middle income,Sub-Saharan Africa,0.0,No,1346218,0,0,0,84318,30778,0,0,131487,0
Equatorial Guinea-2014,Equatorial Guinea,2014,0.17399221475225152,243559,Upper middle income,Sub-Saharan Africa,0.0,No,1399827,0,0,0,77745,25872,0,0,139942,0
Equatorial Guinea-2015,Equatorial Guinea,2015,0.20011788794867402,290956,Upper middle income,Sub-Saharan Africa,0.0,No,1453923,0,0,0,118009,38,0,0,172909,0
Equatorial Guinea-2016,Equatorial Guinea,2016,0.750156147849138,1131375,Upper middle income,Sub-Saharan Africa,0.0,No,1508186,0,0,0,980425,49664,6419,0,94867,0
Equatorial Guinea-2017,Equatorial Guinea,2017,2.540038850610761,3968544,Upper middle income,Sub-Saharan Africa,0.0,No,1562395,0,0,0,119069,0,3801294,0,48181,0
Equatorial Guinea-2018,Equatorial Guinea,2018,0.830850483351501,1343005,Upper middle income,Sub-Saharan Africa,0.0,No,1616422,0,0,0,138887,0,1051842,0,152276,0
Equatorial Guinea-2019,Equatorial Guinea,2019,0.17369177039319786,290096,Upper middle income,Sub-Saharan Africa,0.0,No,1670177,313061,0,0,-22965,0,0,0,0,0
Equatorial Guinea-2020,Equatorial Guinea,2020,-0.012071299901891559,-20720,Upper middle income,Sub-Saharan Africa,0.0,No,1716468,223377,0,0,-244097,0,0,0,0,0
Equatorial Guinea-2021,Equatorial Guinea,2021,0.4040502937821884,710638,Upper middle income,Sub-Saharan Africa,0.0,No,1758786,369232,0,0,341406,0,0,0,0,0
Equatorial Guinea-2022,Equatorial Guinea,2022,0.208517114904258,376070,Upper middle income,Sub-Saharan Africa,0.0,No,1803545,20915,0,156798,93072,12549,0,71821,20915,0
Equatorial Guinea-2023,Equatorial Guinea,2023,0.38091926114002933,703767,Upper middle income,Sub-Saharan Africa,0.0,No,1847549,0,0,0,45000,0,0,55793,205000,397974
Equatorial Guinea-2024,Equatorial Guinea,2024,0.38762472813968285,733586,Upper middle income,Sub-Saharan Africa,,No,1892516,0,9740,0,0,23376,0,0,213476,486994
